OBJECTID,AREA,PERIMETER,ZN10OAKS_,ZN10OAKS_I,COMMENT,FEAT_NAME,DATAFILE,UNFILT_POS,GPS_HEIGHT,FILESOURCE,MAX_PDOP,CORR_TYPE,STD_DEV,HORZ_PREC,VERT_PREC,POINT_X,POINT_Y,SOURCEDATA,F_AREA,ACRES,INSIDE_X,INSIDE_Y,FID_1,FID1,AREA_1,PERIMETE_1,ZN10OAKS1,ZN10OAKS_1,COMMENT_1,FEAT_NAM_1,DATAFILE_1,UNFILT_P_1,GPS_HEIG_1,FILESOUR_1,MAX_PDOP_1,CORR_TYP_1,STD_DEV_1,HORZ_PRE_1,VERT_PRE_1,POINT_X_1,POINT_Y_1,Age,Age_2,cwd,fog,ppt,tmn,tmx
56,0,0,54,54,QTSE,Point_generic,blk91301.ssf,13,350.968,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7704.503886,-448737.1421, ,0,0,0,0,55,77,0,0,54,54,QTSE,Point_generic,blk91301.ssf,13,350.968,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7704.503886,-448737.1421,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
57,0,0,55,55,QTB,Point_generic,blk91301.ssf,10,350.53,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7707.442546,-448735.056, ,0,0,0,0,56,78,0,0,55,55,QTB,Point_generic,blk91301.ssf,10,350.53,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7707.442546,-448735.056,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
58,0,0,56,56,QTSE,Point_generic,blk91301.ssf,10,350.119,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7705.77855,-448735.8548, ,0,0,0,0,57,79,0,0,56,56,QTSE,Point_generic,blk91301.ssf,10,350.119,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7705.77855,-448735.8548,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
59,0,0,57,57,QTSE,Point_generic,blk91301.ssf,10,349.599,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7704.063223,-448734.9052, ,0,0,0,0,58,80,0,0,57,57,QTSE,Point_generic,blk91301.ssf,10,349.599,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7704.063223,-448734.9052,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
60,0,0,58,58,QTSE QTB 10FT DOWNHILLMAYBE30QTY,Point_generic,blk91301.ssf,85,348.865,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7704.283668,-448733.8988, ,0,0,0,0,59,81,0,0,58,58,QTSE QTB 10FT DOWNHILLMAYBE30QTY,Point_generic,blk91301.ssf,85,348.865,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7704.283668,-448733.8988,seedling,young,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
61,0,0,59,59,QTSE QTSP,Point_generic,blk91301.ssf,10,349.276,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7702.116338,-448736.7122, ,0,0,0,0,60,82,0,0,59,59,QTSE QTSP,Point_generic,blk91301.ssf,10,349.276,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7702.116338,-448736.7122,seedling,sapling,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
62,0,0,60,60,4 QTSE,Point_generic,blk91301.ssf,8,351.023,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7701.308116,-448738.9857, ,0,0,0,0,61,83,0,0,60,60,4 QTSE,Point_generic,blk91301.ssf,8,351.023,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7701.308116,-448738.9857,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
63,0,0,61,61,QTB QTSP,Point_generic,blk91301.ssf,10,351.788,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7699.166564,-448740.5484, ,0,0,0,0,62,84,0,0,61,61,QTB QTSP,Point_generic,blk91301.ssf,10,351.788,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7699.166564,-448740.5484,sapling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
64,0,0,62,62,QTB,Point_generic,blk91301.ssf,10,353.615,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7698.461231,-448742.0689, ,0,0,0,0,63,85,0,0,62,62,QTB,Point_generic,blk91301.ssf,10,353.615,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7698.461231,-448742.0689,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
65,0,0,63,63,QTB,Point_generic,blk91301.ssf,10,353.073,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7701.150115,-448739.9902, ,0,0,0,0,64,86,0,0,63,63,QTB,Point_generic,blk91301.ssf,10,353.073,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7701.150115,-448739.9902,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
66,0,0,64,64,QTB,Point_generic,blk91301.ssf,10,355.139,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7697.928565,-448743.0845, ,0,0,0,0,65,87,0,0,64,64,QTB,Point_generic,blk91301.ssf,10,355.139,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7697.928565,-448743.0845,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
67,0,0,66,66,QTA,Point_generic,blk91301.ssf,10,352.796,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7665.877586,-448720.0266, ,0,0,0,0,66,89,0,0,66,66,QTA,Point_generic,blk91301.ssf,10,352.796,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7665.877586,-448720.0266,adult,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
68,0,0,67,67,2 QTSE,Point_generic,blk91301.ssf,9,351.997,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7667.861135,-448719.4685, ,0,0,0,0,67,90,0,0,67,67,2 QTSE,Point_generic,blk91301.ssf,9,351.997,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7667.861135,-448719.4685,seedling,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
69,0,0,68,68,QTB,Point_generic,blk91301.ssf,10,348.84,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7676.908217,-448718.9531, ,0,0,0,0,68,91,0,0,68,68,QTB,Point_generic,blk91301.ssf,10,348.84,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7676.908217,-448718.9531,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
70,0,0,69,69,QTB,Point_generic,blk91301.ssf,10,348.254,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7674.469339,-448716.7749, ,0,0,0,0,69,92,0,0,69,69,QTB,Point_generic,blk91301.ssf,10,348.254,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7674.469339,-448716.7749,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
71,0,0,70,70,QTB,Point_generic,blk91301.ssf,12,347.653,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7674.377563,-448715.7777, ,0,0,0,0,70,93,0,0,70,70,QTB,Point_generic,blk91301.ssf,12,347.653,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7674.377563,-448715.7777,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
72,0,0,71,71,QTB,Point_generic,blk91301.ssf,10,347.153,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7675.472227,-448714.7456, ,0,0,0,0,71,94,0,0,71,71,QTB,Point_generic,blk91301.ssf,10,347.153,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7675.472227,-448714.7456,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
73,0,0,72,72,QTB,Point_generic,blk91301.ssf,11,348.918,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7684.658181,-448727.4751, ,0,0,0,0,72,95,0,0,72,72,QTB,Point_generic,blk91301.ssf,11,348.918,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-7684.658181,-448727.4751,unknown,unknown,896.5570068,0.354097009,535.0830078,7.417900085,20.7560997
74,0,0,294,294,QTY,Point_generic,chy90301.ssf,10,210.585,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6647.575585,-447973.9603, ,0,0,0,0,73,106,0,0,294,294,QTY,Point_generic,chy90301.ssf,10,210.585,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6647.575585,-447973.9603,young,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
75,0,0,295,295,QTB,Point_generic,chy90301.ssf,6,209.391,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6644.739848,-447975.2934, ,0,0,0,0,74,107,0,0,295,295,QTB,Point_generic,chy90301.ssf,6,209.391,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6644.739848,-447975.2934,unknown,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
76,0,0,302,302,QTSP,Point_generic,chy90301.ssf,92,211.884,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6664.902956,-447953.2038, ,0,0,0,0,75,114,0,0,302,302,QTSP,Point_generic,chy90301.ssf,92,211.884,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6664.902956,-447953.2038,sapling,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
77,0,0,305,305,QTA,Point_generic,chy90301.ssf,10,211.074,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6667.823617,-447944.1189, ,0,0,0,0,76,117,0,0,305,305,QTA,Point_generic,chy90301.ssf,10,211.074,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6667.823617,-447944.1189,adult,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
78,0,0,306,306,QTA QTB,Point_generic,chy90301.ssf,9,207.157,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6664.506783,-447943.9662, ,0,0,0,0,77,118,0,0,306,306,QTA QTB,Point_generic,chy90301.ssf,9,207.157,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6664.506783,-447943.9662,adult,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
79,0,0,308,308,LARGE QTSE,Point_generic,chy90301.ssf,11,206.271,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6661.604574,-447951.5507, ,0,0,0,0,78,120,0,0,308,308,LARGE QTSE,Point_generic,chy90301.ssf,11,206.271,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6661.604574,-447951.5507,seedling,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
80,0,0,313,313,QTA 2STEM,Point_generic,chy90301.ssf,5,190.154,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6616.906697,-447942.6126, ,0,0,0,0,79,125,0,0,313,313,QTA 2STEM,Point_generic,chy90301.ssf,5,190.154,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6616.906697,-447942.6126,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
81,0,0,314,314,QTA STUMP,Point_generic,chy90301.ssf,10,201.143,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6614.232507,-447945.1908, ,0,0,0,0,80,126,0,0,314,314,QTA STUMP,Point_generic,chy90301.ssf,10,201.143,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6614.232507,-447945.1908,adult,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
82,0,0,317,317,QTA,Point_generic,chy90301.ssf,10,197.174,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6613.186607,-447928.7228, ,0,0,0,0,81,129,0,0,317,317,QTA,Point_generic,chy90301.ssf,10,197.174,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6613.186607,-447928.7228,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
83,0,0,318,318,QTA,Point_generic,chy90301.ssf,6,199.2,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6609.337113,-447929.5857, ,0,0,0,0,82,130,0,0,318,318,QTA,Point_generic,chy90301.ssf,6,199.2,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6609.337113,-447929.5857,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
84,0,0,319,319,QTSP,Point_generic,chy90301.ssf,10,201.708,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6603.258352,-447924.7644, ,0,0,0,0,83,131,0,0,319,319,QTSP,Point_generic,chy90301.ssf,10,201.708,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6603.258352,-447924.7644,sapling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
85,0,0,320,320,QTB,Point_generic,chy90301.ssf,10,201.184,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6600.860207,-447917.5853, ,0,0,0,0,84,132,0,0,320,320,QTB,Point_generic,chy90301.ssf,10,201.184,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6600.860207,-447917.5853,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
86,0,0,321,321,QTB,Point_generic,chy90301.ssf,10,205.818,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6597.836654,-447927.4232, ,0,0,0,0,85,133,0,0,321,321,QTB,Point_generic,chy90301.ssf,10,205.818,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6597.836654,-447927.4232,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
87,0,0,322,322,QTSE,Point_generic,chy90301.ssf,10,206.238,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6598.611514,-447930.4002, ,0,0,0,0,86,134,0,0,322,322,QTSE,Point_generic,chy90301.ssf,10,206.238,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6598.611514,-447930.4002,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
88,0,0,323,323,QTSE,Point_generic,chy90301.ssf,10,206.068,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6598.317505,-447933.1586, ,0,0,0,0,87,135,0,0,323,323,QTSE,Point_generic,chy90301.ssf,10,206.068,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6598.317505,-447933.1586,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
89,0,0,324,324,QTB,Point_generic,chy90301.ssf,10,206.951,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6592.712752,-447925.3237, ,0,0,0,0,88,136,0,0,324,324,QTB,Point_generic,chy90301.ssf,10,206.951,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6592.712752,-447925.3237,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
90,0,0,325,325,QTA,Point_generic,chy90301.ssf,10,200.083,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6605.058334,-447922.2118, ,0,0,0,0,89,137,0,0,325,325,QTA,Point_generic,chy90301.ssf,10,200.083,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6605.058334,-447922.2118,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
91,0,0,326,326,QTB,Point_generic,chy90401.ssf,12,206.569,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6592.316096,-447924.5854, ,0,0,0,0,90,138,0,0,326,326,QTB,Point_generic,chy90401.ssf,12,206.569,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6592.316096,-447924.5854,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
92,0,0,327,327,QTSE,Point_generic,chy90401.ssf,10,205.691,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6595.100265,-447925.7536, ,0,0,0,0,91,139,0,0,327,327,QTSE,Point_generic,chy90401.ssf,10,205.691,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6595.100265,-447925.7536,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
93,0,0,328,328,QTSE,Point_generic,chy90401.ssf,44,206.422,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6595.184704,-447926.5011, ,0,0,0,0,92,140,0,0,328,328,QTSE,Point_generic,chy90401.ssf,44,206.422,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6595.184704,-447926.5011,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
94,0,0,330,330,QTB,Point_generic,chy90401.ssf,11,217.773,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6577.692737,-447935.2634, ,0,0,0,0,93,142,0,0,330,330,QTB,Point_generic,chy90401.ssf,11,217.773,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6577.692737,-447935.2634,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
95,0,0,331,331,QTSE,Point_generic,chy90401.ssf,10,218.329,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6578.71737,-447938.2331, ,0,0,0,0,94,143,0,0,331,331,QTSE,Point_generic,chy90401.ssf,10,218.329,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6578.71737,-447938.2331,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
96,0,0,332,332,QTB,Point_generic,chy90401.ssf,13,219.555,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6577.791595,-447940.76, ,0,0,0,0,95,144,0,0,332,332,QTB,Point_generic,chy90401.ssf,13,219.555,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6577.791595,-447940.76,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
97,0,0,333,333,QTB,Point_generic,chy90401.ssf,10,222.491,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6578.562666,-447945.737, ,0,0,0,0,96,145,0,0,333,333,QTB,Point_generic,chy90401.ssf,10,222.491,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6578.562666,-447945.737,unknown,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
98,0,0,334,334,QTSP,Point_generic,chy90401.ssf,10,222.752,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6576.476251,-447947.0481, ,0,0,0,0,97,146,0,0,334,334,QTSP,Point_generic,chy90401.ssf,10,222.752,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6576.476251,-447947.0481,sapling,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
99,0,0,335,335,QTA QTY QTB,Point_generic,chy90401.ssf,10,222.987,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6572.043505,-447934.4292, ,0,0,0,0,98,147,0,0,335,335,QTA QTY QTB,Point_generic,chy90401.ssf,10,222.987,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6572.043505,-447934.4292,adult,young,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
100,0,0,336,336,QTSE,Point_generic,chy90401.ssf,10,219.978,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6572.664396,-447932.1612, ,0,0,0,0,99,148,0,0,336,336,QTSE,Point_generic,chy90401.ssf,10,219.978,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6572.664396,-447932.1612,seedling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
101,0,0,338,338,QTB,Point_generic,chy90401.ssf,12,225.128,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6551.060216,-447911.5466, ,0,0,0,0,100,150,0,0,338,338,QTB,Point_generic,chy90401.ssf,12,225.128,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6551.060216,-447911.5466,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
102,0,0,339,339,QTB,Point_generic,chy90401.ssf,12,223.875,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6553.451515,-447909.9766, ,0,0,0,0,101,151,0,0,339,339,QTB,Point_generic,chy90401.ssf,12,223.875,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6553.451515,-447909.9766,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
103,0,0,340,340,QAB,Point_generic,chy90401.ssf,10,224.114,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6551.324898,-447907.7891, ,0,0,0,0,102,152,0,0,340,340,QAB,Point_generic,chy90401.ssf,10,224.114,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6551.324898,-447907.7891,adult,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
104,0,0,341,341,QTB,Point_generic,chy90401.ssf,11,223.225,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6551.056917,-447905.0472, ,0,0,0,0,103,153,0,0,341,341,QTB,Point_generic,chy90401.ssf,11,223.225,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6551.056917,-447905.0472,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
105,0,0,343,343,QTB,Point_generic,chy90401.ssf,10,210.784,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6572.016133,-447899.4329, ,0,0,0,0,104,155,0,0,343,343,QTB,Point_generic,chy90401.ssf,10,210.784,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6572.016133,-447899.4329,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
106,0,0,344,344,QTB QTSP,Point_generic,chy90401.ssf,10,209.114,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6574.708529,-447899.6039, ,0,0,0,0,105,156,0,0,344,344,QTB QTSP,Point_generic,chy90401.ssf,10,209.114,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6574.708529,-447899.6039,sapling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
107,0,0,348,348,QTB,Point_generic,chy90401.ssf,10,200.904,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6599.927344,-447915.6129, ,0,0,0,0,106,160,0,0,348,348,QTB,Point_generic,chy90401.ssf,10,200.904,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6599.927344,-447915.6129,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
108,0,0,351,351,QTB,Point_generic,chy90401.ssf,10,185.942,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6570.775288,-447693.2365, ,0,0,0,0,107,163,0,0,351,351,QTB,Point_generic,chy90401.ssf,10,185.942,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6570.775288,-447693.2365,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
109,0,0,352,352,QTB,Point_generic,chy90401.ssf,11,184.662,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6573.816795,-447690.3975, ,0,0,0,0,108,164,0,0,352,352,QTB,Point_generic,chy90401.ssf,11,184.662,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6573.816795,-447690.3975,unknown,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
110,0,0,353,353,QTB QTSP,Point_generic,chy90401.ssf,10,183.26,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6576.700064,-447692.8127, ,0,0,0,0,109,165,0,0,353,353,QTB QTSP,Point_generic,chy90401.ssf,10,183.26,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-6576.700064,-447692.8127,sapling,unknown,920.6030273,0.222177997,489.0369873,6.992599964,21.03569984
111,0,0,359,359,QTY,Point_generic,chy91601.ssf,10,81.911,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-5780.03394,-446836.2509, ,0,0,0,0,110,171,0,0,359,359,QTY,Point_generic,chy91601.ssf,10,81.911,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-5780.03394,-446836.2509,young,unknown,959.427002,0.127563998,431.1900024,6.867400169,21.45870018
112,0,0,360,360,QTY,Point_generic,chy91601.ssf,10,80.936,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-5782.715421,-446833.9224, ,0,0,0,0,111,172,0,0,360,360,QTY,Point_generic,chy91601.ssf,10,80.936,C:\Temp\Laura K GPS Files\zone10\ZN10OAKS.shp,0, ,0,0,0,-5782.715421,-446833.9224,young,unknown,959.427002,0.127563998,431.1900024,6.867400169,21.45870018
